ids,comment_type,comment_text
697,2P1,"Оплата за товар, по счету № 79806 от08.06.2022 Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежа 711, 712 и 713"
698,2P1,"Платежи за товары, за исключением¶недвижимости и товаров с код¶ ами назначения платежа 711,712 и 713¶оплата за капсулы кофе счет №790¶ 74 от 02.06.2022г."
699,2P1,"За товары. По счету #2093 от 11.10.22. С НДС 5 212,29 ?."
700,2P1,Оплата за курьерские услуги по счету № СЧ-ДЭК324 от 30.04.2023 г. по договору ИМ-РК-ALM112-89 В т.ч. НДС 2901.36 Платежи за почтовые и курьерские услуги
701,2P1,"за Курьерские услуги по договору № КУ-РК-ALM112-4 от 11 Августа 2022 г., в т.ч. НДС 754.80 тенге. В т.ч. НДС 1581.6 Платежи за почтовые и курьерские услуги"
702,1П/О,Прочие переводы денег на карту Kaspi Gold *5274
703,2P1,"За капсулы LF кофе с-но счета на оплату¶№90660 от 30,09,2022. Платежи за товары,¶за исключением недвижимости и товаров с¶КНП 711, 712 и 713"
704,2P1,"Оплата по счету № СЧ-ДЭК383 от 14 Мая 2023 г., за Курьерские у слуги по договору № IM-KZ-ALM112-62 от 27 Марта 2023 г., (в том числе НДС = 450.00) Платежи за почтовые и курьерские услуги"
705,2P1,"Оплата за товар согласно акта сверки б/н от 31.07.2022г Сумма 7 000-00 тенге в т.ч. НДС(12%) 750-00 тенге В том числе комиссия банка 0%. Комиссионное вознаграждение банка 0-00 казахстанский тенге. Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,"
706,1K1,"Возврат средств по договору №0701-11 от 07.01.2022 года (возврат долга)¶Безвозмездные переводы денег разного характера: благотворительность, дары, проданные лотерейные билеты и выигрыши по ним, перечисление денежных средств, переходящих в порядке наследования"
707,2P1,"Оплата за товар согл.сч. б/н от 07.02.23 в т.ч. НДС(12%) 2 271-11 тенге.Платежи за товары, за исключением недвижимости и товаров с КНП 711, 712 и 713"
708,1X,"ПЕРЕВОД (ДЕБЕТНАЯ ЧАСТЬ), P2P_MCBYUR,ForteBank,Almaty,KZ, 20.03.23, на сумму: 2200000, (KZT), 6012"
709,2P1,"За товары. Оплата по накладной № 1534 от 27.07.2022. С НДС: 4078,61 тенге."
710,2P1,"Оплата за товар согласно акта сверки б/н от 31.07.2022г Сумма 18 000-00 тенге в т.ч. НДС(12%) 1 928-57 тенге В том числе комиссия банка 0%. Комиссионное вознаграждение банка 0-00 казахстанский тенге. Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежей 711, 712 и 713,"
711,2P1,"За товары, согласно счета на оплату №543 от 11.04.2022г. (в том числе НДС = 19207,14 KZT) Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежа 711, 712 и 713"
712,1X,"Выдача наличных, по карте 533193******6357, ATM04038 KRIVOGUZA 45,EURASIAN BANK,KARAGANDA,KZ, 11.11.21 на сумму 50000(KZT), Терминал 00004038"
713,2P1,Использование приложения mektepmenu.kz за сентябрь 2022 г . Школа № 263 орта мектеп. Согл счет № 00001577 от 15.09.2022 г (филиал получ. No CASPKZKA)
714,2P1,За товары. Счет на оплату № 00000000582 от 18 апреля 2022 г.
715,2P1,"Оплата по счету №90562 от¶29.09.2022г.. Включая НДС = 2¶262,86 . Платежи за товары, за¶исключением недвижимости и¶товаров с КНП 711, 712 и 713"
716,2P1,"За строймат солг.счета на оплату № 433 от 24.03.22 Сумма 1 468 830-00 тенге в т.ч. НДС(12%) 157 374-64 тенге В том числе комиссия банка 0%. Комиссионное вознаграждение банка 0-00 тенге. Платежи за товары, за исключением недвижимости и товаров с кодами назначения платежа 711, 712 и 713"
717,2P1,Платежи за компьютерные услуги. НДС не облагается (филиал получ. No CASPKZKA)
718,2P1,"За кофе, согласно счета №93455 от¶26.10.2022 г. В т.ч. НДС 113¶1.43 Платежи за товары, за исключением¶недвижимости и товаров с кодами¶ назначения платежей 711, 712 и 713"
719,2P1,Платежи за почтовые и курьерские услуги
720,2P1,"Счет на оплату № 90933 от 03.10.2022 г.¶Капсула LF Lungo Vivace, 1уп.*48шт. Сумма¶21 120-00 тенге в т.ч. НДС(12%) 2 262-86¶тенге.Платежи за товары, за исключением¶недвижимости и товаров с КНП 711, 712 и¶713"
